id,docnumber,customername,itemname,transactiontype,InternalIndex,customerid,txndate,amt,isontheincentiveprogram,regionalsalesmanagername,industry,qty,Unit_Name,qtykg,qtypallets,itemid
29637,6225,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,147,11-10-2024,230,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
30052,6294,Beyond India,Foodkraft Kibbled White Onion,Invoice,2,147,30-10-2024,500,,Sutan,Manufacturer,80,Kg,80,0.166666667,73
30052,6294,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,30-10-2024,230,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
30052,6294,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,30-10-2024,2712,,Sutan,Manufacturer,48,Carton,960,1,90
30069,6302,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,29-10-2024,56.5,,Sutan,Manufacturer,1,Carton,20,0.020833333,90
30096,6306,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Adjustment Notes,,147,29-10-2024,-56.5,,Sutan,Manufacturer,,,,,90
30691,6397,Beyond India,Coconoxx Coconut Cream (WA) 20kg,Invoice,2,147,20-11-2024,234,,Sutan,Manufacturer,3,Carton,60,0.0625,117
30691,6397,Beyond India,FoodKraft Ginger Granules,Invoice,3,147,20-11-2024,188,,Sutan,Manufacturer,20,Kg,20,0.025,115
30691,6397,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,20-11-2024,2712,,Sutan,Manufacturer,48,Carton,960,1,90
31030,6453,Beyond India,FoodKraft Ginger Granules,Invoice,3,147,03-12-2024,376,,Sutan,Manufacturer,40,Kg,40,0.05,115
31030,6453,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,03-12-2024,5424,,Sutan,Manufacturer,96,Carton,1920,2,90
31030,6453,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,2,147,03-12-2024,230,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
31030,6453,Beyond India,Coconoxx Coconut Cream (WA) 20kg,Invoice,4,147,03-12-2024,234,,Sutan,Manufacturer,3,Carton,60,0.0625,117
31511,6512,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,19-12-2024,1921,,Sutan,Manufacturer,34,Carton,680,0.708333333,90
31511,6512,Beyond India,Foodkraft Kibbled White Onion,Invoice,2,147,19-12-2024,750,,Sutan,Manufacturer,120,Kg,120,0.25,73
31901,6561,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,07-01-2025,3164,,Sutan,Manufacturer,56,Carton,1120,1.166666667,90
32481,6655,Beyond India,Foodkraft Kibbled White Onion,Invoice,2,147,31-01-2025,375,,Sutan,Manufacturer,60,Kg,60,0.125,73
32481,6655,Beyond India,Coconoxx Coconut Cream (WA) 20kg,Invoice,4,147,31-01-2025,234,,Sutan,Manufacturer,3,Carton,60,0.0625,117
32481,6655,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,31-01-2025,345,,Sutan,Manufacturer,75,Kg,75,0.125,66
32481,6655,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,31-01-2025,2712,,Sutan,Manufacturer,48,Carton,960,1,90
33077,6736,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,5,147,20-02-2025,82,,Sutan,Manufacturer,1,Carton,20,0.020833333,71
33077,6736,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,4,147,20-02-2025,115,,Sutan,Manufacturer,25,Kg,25,0.041666667,66
33077,6736,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,2,147,20-02-2025,0,,Sutan,Manufacturer,1,Carton,20,0.020833333,90
33077,6736,Beyond India,Foodkraft Kibbled White Onion,Invoice,3,147,20-02-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
33077,6736,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,20-02-2025,2768.5,,Sutan,Manufacturer,49,Carton,980,1.020833333,90
33703,6834,Beyond India,FoodKraft Ginger Granules,Invoice,4,147,13-03-2025,188,,Sutan,Manufacturer,20,Kg,20,0.025,115
33703,6834,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,5,147,13-03-2025,246,,Sutan,Manufacturer,3,Carton,60,0.0625,71
33703,6834,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,13-03-2025,3164,,Sutan,Manufacturer,56,Carton,1120,1.166666667,90
33703,6834,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,13-03-2025,230,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
33703,6834,Beyond India,Foodkraft Kibbled White Onion,Invoice,2,147,13-03-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
34252,6924,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,03-04-2025,3164,,Sutan,Manufacturer,56,Carton,1120,1.166666667,90
34252,6924,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,2,147,03-04-2025,0,,Sutan,Manufacturer,1,Carton,20,0.020833333,90
34252,6924,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,3,147,03-04-2025,328,,Sutan,Manufacturer,4,Carton,80,0.083333333,71
34252,6924,Beyond India,Foodkraft Kibbled White Onion,Invoice,5,147,03-04-2025,125,,Sutan,Manufacturer,20,Kg,20,0.041666667,73
34252,6924,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,4,147,03-04-2025,345,,Sutan,Manufacturer,75,Kg,75,0.125,66
34520,6968,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,15-04-2025,2825,,Sutan,Manufacturer,50,Carton,1000,1.041666667,90
34520,6968,Beyond India,FoodKraft Ginger Granules,Invoice,4,147,15-04-2025,188,,Sutan,Manufacturer,20,Kg,20,0.025,115
34520,6968,Beyond India,Foodkraft Kibbled White Onion,Invoice,5,147,15-04-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
34520,6968,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,2,147,15-04-2025,0,,Sutan,Manufacturer,11,Carton,220,0.229166667,90
34520,6968,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,3,147,15-04-2025,82,,Sutan,Manufacturer,1,Carton,20,0.020833333,71
35269,7080,Beyond India,FoodKraft Ginger Granules,Invoice,4,147,12-05-2025,188,,Sutan,Manufacturer,20,Kg,20,0.025,115
35269,7080,Beyond India,Foodkraft Kibbled White Onion,Invoice,5,147,12-05-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
35269,7080,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,12-05-2025,3390,,Sutan,Manufacturer,60,Carton,1200,1.25,90
35269,7080,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,12-05-2025,115,,Sutan,Manufacturer,25,Kg,25,0.041666667,66
35269,7080,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,2,147,12-05-2025,82,,Sutan,Manufacturer,1,Carton,20,0.020833333,71
35599,7145,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,26-05-2025,3333.5,,Sutan,Manufacturer,59,Carton,1180,1.229166667,90
35599,7145,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,26-05-2025,115,,Sutan,Manufacturer,25,Kg,25,0.041666667,66
35599,7145,Beyond India,Coconoxx Coconut Cream 20kg,Invoice,2,147,26-05-2025,164,,Sutan,Manufacturer,2,Carton,40,0.041666667,71
35599,7145,Beyond India,Foodkraft Kibbled White Onion,Invoice,4,147,26-05-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
36177,7247,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,16-06-2025,3277,,Sutan,Manufacturer,58,Carton,1160,1.208333333,90
36177,7247,Beyond India,Coconoxx Coconut Cream (WA) 20kg,Invoice,2,147,16-06-2025,204,,Sutan,Manufacturer,2,Carton,40,0.041666667,117
36177,7247,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,16-06-2025,275,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
36177,7247,Beyond India,Foodkraft Kibbled White Onion,Invoice,4,147,16-06-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
36795,7352,Beyond India,Foodkraft Kibbled White Onion,Invoice,4,147,07-07-2025,250,,Sutan,Manufacturer,40,Kg,40,0.083333333,73
36795,7352,Beyond India,Knoxx Tomato Paste 28 -30 brix 10kg*2,Invoice,1,147,07-07-2025,3220.5,,Sutan,Manufacturer,57,Carton,1140,1.1875,90
36795,7352,Beyond India,Coconoxx Coconut Cream (WA) 20kg,Invoice,2,147,07-07-2025,306,,Sutan,Manufacturer,3,Carton,60,0.0625,117
36795,7352,Beyond India,FoodKraft Garlic Granules 8-16 mesh,Invoice,3,147,07-07-2025,275,,Sutan,Manufacturer,50,Kg,50,0.083333333,66
23297,5107,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,3,150,09-01-2024,2000,,Sutan,Distributor,400,Kg,400,0.8,123
23297,5107,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,2,150,09-01-2024,2946.5,,Sutan,Distributor,71,11.34 kg or 25 lb bag,805.14,1.479166667,116
23297,5107,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,1,150,09-01-2024,1037.5,,Sutan,Distributor,25,11.34 kg or 25 lb bag,283.5,0.520833333,116
23300,5108,Henfresh,FoodKraft White Onion Powder,Invoice,1,150,09-01-2024,170,,Sutan,Distributor,40,Kg,40,0.0625,142
24030,5232,Henfresh,Knoxx Tomato Paste 3 KG (3*3),Invoice,3,150,12-02-2024,2544,,Sutan,Distributor,96,Carton,864,1,93
24030,5232,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,5,150,12-02-2024,4000,,Sutan,Distributor,800,Kg,800,1.6,123
24030,5232,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,4,150,12-02-2024,3984,,Sutan,Distributor,96,11.34 kg or 25 lb bag,1088.64,2,116
24030,5232,Henfresh,FoodKraft White Onion Powder,Invoice,2,150,12-02-2024,170,,Sutan,Distributor,40,Kg,40,0.0625,142
24030,5232,Henfresh,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,1,150,12-02-2024,140,,Sutan,Distributor,25,Kg,25,0.041666667,68
24722,5363,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,1,150,15-03-2024,4016.64,,Sutan,Distributor,96,11.34 kg or 25 lb bag,1088.64,2,116
24722,5363,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,150,15-03-2024,2000,,Sutan,Distributor,400,Kg,400,0.8,123
24889,5391,Henfresh,Foodkraft Kibbled White Onion,Invoice,1,150,25-03-2024,1800,,Sutan,Distributor,360,Kg,360,0.75,73
25258,5439,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,08-04-2024,4000,,Sutan,Distributor,800,Kg,800,1.6,123
26051,5581,Henfresh,Foodkraft Kibbled White Onion,Invoice,2,150,14-05-2024,1650,,Sutan,Distributor,300,Kg,300,0.625,73
26051,5581,Henfresh,Foodkraft Kibbled White Onion,Invoice,3,150,14-05-2024,550,,Sutan,Distributor,100,Kg,100,0.208333333,73
26051,5581,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,14-05-2024,2500,,Sutan,Distributor,500,Kg,500,1,123
26118,5598,Henfresh,Coconoxx (RF) Fine Desiccated Coconut,Invoice,5,150,17-05-2024,0,,Sutan,Distributor,1,11.34 kg or 25 lb bag,11.34,0.03125,105
26118,5598,Henfresh,FoodKraft White Onion Powder,Invoice,1,150,17-05-2024,170,,Sutan,Distributor,40,Kg,40,0.0625,142
26118,5598,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,4,150,17-05-2024,5000,,Sutan,Distributor,1000,Kg,1000,2,123
26118,5598,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,2,150,17-05-2024,2217.52,,Sutan,Distributor,53,11.34 kg or 25 lb bag,601.02,1.104166667,116
26118,5598,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,3,150,17-05-2024,1799.12,,Sutan,Distributor,43,11.34 kg or 25 lb bag,487.62,0.895833333,116
26253,5630,Henfresh,Knoxx Crushed Tomatoes A9,Invoice,1,150,27-05-2024,2380,,Sutan,Distributor,56,Carton,840,1,85
26770,5710,Henfresh,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,150,17-06-2024,2476.8,,Sutan,Distributor,96,Carton,864,1,93
26770,5710,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,150,17-06-2024,2000,,Sutan,Distributor,400,Kg,400,0.8,123
27064,5756,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,150,27-06-2024,4000,,Sutan,Distributor,800,Kg,800,1.6,123
27064,5756,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,1,150,27-06-2024,8033.28,,Sutan,Distributor,192,11.34 kg or 25 lb bag,2177.28,4,116
27690,5869,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,24-07-2024,4000,,Sutan,Distributor,800,Kg,800,1.6,123
27690,5869,Henfresh,Foodkraft Kibbled White Onion,Invoice,2,150,24-07-2024,1980,,Sutan,Distributor,360,Kg,360,0.75,73
28103,5944,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,09-08-2024,3920,,Sutan,Distributor,800,Kg,800,1.6,123
28119,5948,Henfresh,Coconoxx (RF) Fine Desiccated Coconut,Invoice,1,150,09-08-2024,1032.08,,Sutan,Distributor,28,11.34 kg or 25 lb bag,317.52,0.875,105
28513,6028,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,27-08-2024,3920,,Sutan,Distributor,800,Kg,800,1.6,123
28778,6065,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,1,150,05-09-2024,1950.4,,Sutan,Distributor,40,11.34 kg or 25 lb bag,453.6,0.833333333,116
28960,6093,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,3,150,12-09-2024,980,,Sutan,Distributor,200,Kg,200,0.4,123
28960,6093,Henfresh,Foodkraft Kibbled White Onion,Invoice,2,150,12-09-2024,400,,Sutan,Distributor,80,Kg,80,0.166666667,73
28960,6093,Henfresh,Foodkraft Kibbled White Onion,Invoice,1,150,12-09-2024,1400,,Sutan,Distributor,280,Kg,280,0.583333333,73
29290,6158,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,30-09-2024,686,,Sutan,Distributor,140,Kg,140,0.28,123
29379,6177,Henfresh,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,150,02-10-2024,2544,,Sutan,Distributor,96,Carton,864,1,93
29606,6218,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,09-10-2024,500,,Sutan,Distributor,100,Kg,100,0.2,123
29696,6233,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,14-10-2024,1500,,Sutan,Distributor,300,Kg,300,0.6,123
29895,6267,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,21-10-2024,4000,,Sutan,Distributor,800,Kg,800,1.6,123
29998,6284,Henfresh,Coconoxx (HF) Fine Desiccated Coconut- SF,Invoice,1,150,28-10-2024,2367.36,,Sutan,Distributor,48,11.34 kg or 25 lb bag,544.32,1,116
30567,6374,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,15-11-2024,3920,,Sutan,Distributor,800,Kg,800,1.6,123
30712,6400,Henfresh,Foodkraft Kibbled White Onion,Invoice,1,150,21-11-2024,1980,,Sutan,Distributor,360,Kg,360,0.75,73
31187,6475,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,09-12-2024,3920,,Sutan,Distributor,800,Kg,800,1.6,123
32226,6617,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,150,20-01-2025,4000,,Sutan,Distributor,800,Kg,800,1.6,123
32226,6617,Henfresh,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,150,20-01-2025,2544,,Sutan,Distributor,96,Carton,864,1,93
32226,6617,Henfresh,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,3,150,20-01-2025,140,,Sutan,Distributor,25,Kg,25,0.041666667,68
32946,6713,Henfresh,Foodkraft Kibbled White Onion,Invoice,2,150,13-02-2025,1980,,Sutan,Distributor,360,Kg,360,0.75,73
32946,6713,Henfresh,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,3,150,13-02-2025,140,,Sutan,Distributor,25,Kg,25,0.041666667,68
32946,6713,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,13-02-2025,4000,,Sutan,Distributor,800,Kg,800,1.6,123
33927,6879,Henfresh,FoodKraft Garlic Powder 100-120 mesh (China),Invoice,2,150,21-03-2025,280,,Sutan,Distributor,50,Kg,50,0.083333333,68
33927,6879,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,21-03-2025,4000,,Sutan,Distributor,800,Kg,800,1.6,123
34546,6971,Henfresh,Foodkraft Kibbled White Onion,Invoice,2,150,15-04-2025,1650,,Sutan,Distributor,300,Kg,300,0.625,73
34546,6971,Henfresh,Foodkraft Kibbled White Onion,Invoice,3,150,15-04-2025,330,,Sutan,Distributor,60,Kg,60,0.125,73
34546,6971,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,15-04-2025,5880,,Sutan,Distributor,1200,Kg,1200,2.4,123
35372,7099,Henfresh,Knoxx Tomato Paste 3 KG (3*3),Invoice,1,150,15-05-2025,2544,,Sutan,Distributor,96,Carton,864,1,93
35372,7099,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,2,150,15-05-2025,2000,,Sutan,Distributor,400,Kg,400,0.8,123
35535,7135,Henfresh,Knoxx Crushed Tomatoes A9,Invoice,1,150,22-05-2025,2380,,Sutan,Distributor,56,Carton,840,1,85
35739,7176,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,30-05-2025,3960,,Sutan,Distributor,800,Kg,800,1.6,123
36475,7305,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,26-06-2025,3960,,Sutan,Distributor,800,Kg,800,1.6,123
36802,7354,Henfresh,Foodkraft Kibbled White Onion,Invoice,1,150,07-07-2025,250,,Sutan,Distributor,40,Kg,40,0.083333333,73
36847,7356,Henfresh,Foodkraft Kibbled White Onion,Invoice,1,150,08-07-2025,2000,,Sutan,Distributor,320,Kg,320,0.666666667,73
36993,7389,Henfresh,FoodKraft Dehydrated Potato Flakes Premium 250,Invoice,1,150,14-07-2025,3680,,Sutan,Distributor,800,Kg,800,1.6,123
23163,5094,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,02-01-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
23575,5162,Taste Fine Food Company,Koh Koh Premium Long Grain Parboiled Rice (I) 10kg,Invoice,3,151,19-01-2024,19.5,FALSE,Sutan,Manufacturer,1,10Kg Bag,10,0.01,167
23575,5162,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,19-01-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
23575,5162,Taste Fine Food Company,Rawayat Creamy Sella Rice 20kg,Invoice,2,151,19-01-2024,48,FALSE,Sutan,Manufacturer,1,20Kg Bag,20,0.02,81
23575,5162,Taste Fine Food Company,Knoxx Diced Tomatoes 17.5Kg,Invoice,4,151,19-01-2024,41.13,FALSE,Sutan,Manufacturer,1,Carton,17.5,0.020833333,160
23977,5223,Taste Fine Food Company,Coconoxx Coconut Cream 20kg,Invoice,2,151,08-02-2024,3792,FALSE,Sutan,Manufacturer,48,Carton,960,1,71
23977,5223,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,08-02-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
24306,5284,Taste Fine Food Company,Coconoxx Coconut Cream 20kg,Invoice,1,151,27-02-2024,3792,FALSE,Sutan,Manufacturer,48,Carton,960,1,71
24306,5284,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,2,151,27-02-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
24853,5386,Taste Fine Food Company,Coconoxx Coconut Cream 20kg,Invoice,1,151,22-03-2024,3792,FALSE,Sutan,Manufacturer,48,Carton,960,1,71
24989,5400,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,27-03-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
25495,5478,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,19-04-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
25651,5511,Taste Fine Food Company,Coconoxx Coconut Cream 20kg,Invoice,2,151,26-04-2024,3750,FALSE,Sutan,Manufacturer,50,Carton,1000,1.041666667,71
25651,5511,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,26-04-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
26022,5577,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,13-05-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
26155,5607,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,21-05-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
26155,5607,Taste Fine Food Company,Knoxx Crushed Tomatoes A9,Invoice,3,151,21-05-2024,438,FALSE,Sutan,Manufacturer,10,Carton,150,0.178571429,85
26155,5607,Taste Fine Food Company,Knoxx Tomato Puree A10,Invoice,2,151,21-05-2024,375,FALSE,Sutan,Manufacturer,10,Carton,174,0.208333333,2
26416,5661,Taste Fine Food Company,Knoxx Diced Tomatoes A10,Invoice,2,151,04-06-2024,42,FALSE,Sutan,Manufacturer,1,Carton,17.4,0.020833333,175
26416,5661,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,04-06-2024,5376,FALSE,Sutan,Manufacturer,96,Carton,2016,2,101
26416,5661,Taste Fine Food Company,Rawayat Classic Rice 20kg,Invoice,3,151,04-06-2024,270,FALSE,Sutan,Manufacturer,5,20Kg Bag,100,0.1,10
27189,5782,Taste Fine Food Company,Coconoxx Coconut Cream (WA) 20kg,Invoice,2,151,03-07-2024,3600,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
27189,5782,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,03-07-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
27740,5880,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,29-07-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
28245,5976,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,16-08-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
28245,5976,Taste Fine Food Company,Buono Pomodoro Polpa 10kg,Invoice,2,151,16-08-2024,255,FALSE,Sutan,Manufacturer,10,Carton,100,0.1,79
28245,5976,Taste Fine Food Company,Knoxx Tomato Extra Rich Puree A10,Invoice,3,151,16-08-2024,375,FALSE,Sutan,Manufacturer,10,Carton,174,0.208333333,95
28948,6088,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,11-09-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
28948,6088,Taste Fine Food Company,Rawayat Classic Rice 20kg,Invoice,2,151,11-09-2024,540,FALSE,Sutan,Manufacturer,10,20Kg Bag,200,0.2,10
29103,6116,Taste Fine Food Company,Coconoxx Coconut Cream (WA) 20kg,Invoice,2,151,19-09-2024,3600,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
29103,6116,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,19-09-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
29447,6191,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,04-10-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
29703,6235,Taste Fine Food Company,Coconoxx Coconut Cream (WA) 20kg,Invoice,1,151,14-10-2024,3600,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
29770,6250,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,17-10-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
30103,6307,Taste Fine Food Company,Knoxx Crushed Tomatoes A9,Invoice,2,151,31-10-2024,438,FALSE,Sutan,Manufacturer,10,Carton,150,0.178571429,85
30103,6307,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,31-10-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
30103,6307,Taste Fine Food Company,Rawayat Classic Rice 20kg,Invoice,3,151,31-10-2024,540,FALSE,Sutan,Manufacturer,10,20Kg Bag,200,0.2,10
30443,6354,Taste Fine Food Company,Knoxx Crushed Tomatoes A9,Invoice,2,151,12-11-2024,876,FALSE,Sutan,Manufacturer,20,Carton,300,0.357142857,85
30443,6354,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,12-11-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
30683,6392,Taste Fine Food Company,Coconoxx Coconut Cream (WA) 20kg,Invoice,1,151,19-11-2024,3600,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
30683,6392,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,2,151,19-11-2024,1344,FALSE,Sutan,Manufacturer,24,Carton,504,0.5,101
30946,6440,Taste Fine Food Company,Knoxx Tomato Paste 21 Kg,Invoice,1,151,29-11-2024,2688,FALSE,Sutan,Manufacturer,48,Carton,1008,1,101
30946,6440,Taste Fine Food Company,Knoxx Crushed Tomatoes A9,Invoice,2,151,29-11-2024,1051.2,FALSE,Sutan,Manufacturer,24,Carton,360,0.428571429,85
31192,6480,Taste Fine Food Company,Knoxx Crushed Tomatoes A9,Invoice,3,151,09-12-2024,438,FALSE,Sutan,Manufacturer,10,Carton,150,0.178571429,85
31192,6480,Taste Fine Food Company,Coconoxx Coconut Cream (WA) 20kg,Invoice,1,151,09-12-2024,3600,FALSE,Sutan,Manufacturer,48,Carton,960,1,117
31192,6480,Taste Fine Food Company,Rawayat Classic Rice 20kg,Invoice,2,151,09-12-2024,540,FALSE,Sutan,Manufacturer,10,20Kg Bag,200,0.2,10
